userid,tmdb_id,movieid,popularity,vote_average,rating
194745,216672,kill+by+inches+1999,0.003174,0.0,3
409536,114574,bikini+spring+break+2012,1.946823,3.8,3
237420,80613,eversmile_+new+jersey+1989,0.511066,5.5,3
207532,14410,notorious+2009,5.336296,6.6,3
20598,2048,i_+robot+2004,14.43075,6.7,4
147302,11342,warlock+1989,11.906872,5.8,4
44569,175027,double+harness+1933,0.561833,8.0,4
401449,17483,shelter+2007,7.72654,7.8,4
361116,152259,phantom+2013,6.651567,5.5,3
279915,278,the+shawshank+redemption+1994,51.645403,8.5,4
237831,10103,windstruck+2004,1.896423,7.2,3
164650,266034,the+blue+room+2014,2.490899,6.2,3
187969,4978,an+american+tail+1986,11.928545,6.6,4
2181,37198,inferno+1953,2.290681,5.9,4
271036,9487,a+bugs+life+1998,16.869209,6.8,3
280154,603,the+matrix+1999,33.366332,7.9,3
308155,14198,criminal+2004,2.93151,6.5,4
52812,33324,harlan+county+u.s.a.+1976,1.595006,7.7,5
329302,51739,the+secret+world+of+arrietty+2010,8.636052,7.4,2
224934,42511,orphans+of+the+storm+1921,1.526876,6.8,3
66524,17770,trial+and+error+1997,2.683782,5.3,3
153551,268522,up+in+the+wind+2013,0.196724,3.0,4
190918,13,forrest+gump+1994,48.307194,8.2,4
340113,85844,women+of+the+night+1948,0.530321,6.8,3
115495,42229,a+special+day+1977,3.810981,7.7,4
179507,694,the+shining+1980,19.611589,8.1,5
321232,25636,jesus+son+1999,5.954815,6.7,3
233873,9316,ong-bak+the+thai+warrior+2003,7.89916,7.0,2
417609,8810,mad+max+2+the+road+warrior+1981,11.189831,7.3,4
207828,521,dial+m+for+murder+1954,7.853231,7.9,4
327221,15713,the+first+star+2009,2.64521,5.6,4
105105,1770,michael+collins+1996,6.728199,6.8,4
354389,18164,twelve+and+holding+2005,1.829593,7.0,4
350146,101,leon+the+professional+1994,20.477329,8.2,5
398688,857,saving+private+ryan+1998,21.758054,7.9,4
116226,57943,the+love+letter+1998,0.861656,5.3,4
213183,278,the+shawshank+redemption+1994,51.645403,8.5,5
272807,12,finding+nemo+2003,25.497794,7.6,5
322421,5595,fermats+room+2007,3.950545,6.6,3
370964,119450,dawn+of+the+planet+of+the+apes+2014,75.385211,7.3,4
27217,10631,all+of+me+1984,9.335812,6.4,4
4500,218,the+terminator+1984,19.293562,7.4,5
121882,37135,tarzan+1999,12.453452,7.1,2
60869,269,breathless+1960,8.200586,7.7,4
236554,136911,the+factory+2012,7.913726,5.5,3
35565,75674,act+of+valor+2012,12.159818,6.3,4
394125,10998,fatal+attraction+1987,14.260779,6.6,4
200619,13932,jack-jack+attack+2004,5.588364,7.4,5
126251,43890,broadway+melody+of+1936+1935,0.785211,5.3,4
135042,84198,a+place+at+the+table+2012,0.501046,6.9,4
403123,71591,the+linguists+2008,0.074112,8.0,3
187086,11036,the+notebook+2004,15.239013,7.7,4
1235,8457,drillbit+taylor+2008,7.855932,5.5,3
275470,808,shrek+2001,17.987728,7.3,5
226085,54421,mahjong+1996,0.973084,8.3,4
369035,182499,the+neighbor+1993,0.476993,5.8,4
268504,40799,west+of+the+divide+1934,4.268264,3.8,4
213037,5925,the+great+escape+1963,14.384114,7.8,4
210240,65215,family+guy+presents+stewie+griffin+the+untold+story+2005,6.365552,7.0,5
251109,58496,senna+2010,11.331859,8.1,5
216167,36883,midnight+movies+from+the+margin+to+the+mainstream+2006,1.372346,7.3,4
394902,2048,i_+robot+2004,14.43075,6.7,3
133127,123362,painless+2012,7.609036,6.1,4
70597,18551,flesh+and+bone+1993,1.896869,6.2,3
354108,218,the+terminator+1984,19.293562,7.4,3
418693,36662,dacii+1967,0.506846,7.5,4
185857,13485,holiday+inn+1942,8.258968,7.1,3
124671,10764,quantum+of+solace+2008,13.67812,6.1,4
59451,196325,american+dreams+in+china+2013,3.282214,6.7,3
238267,11356,the+odd+couple+1968,8.3539,7.5,4
271796,21385,mickey_+donald_+goofy+the+three+musketeers+2004,7.673021,6.3,3
108345,84336,shadow+dancer+2012,4.38806,5.7,4
136811,24428,the+avengers+2012,89.887648,7.4,4
191329,149,akira+1988,10.888917,7.8,4
195132,22342,the+big+combo+1955,1.787278,7.2,4
434479,38294,purely+belter+2000,0.529083,7.0,5
301997,27805,stunt+rock+1978,0.423954,4.3,4
105780,321594,louis+c.k.+live+at+the+comedy+store+2015,2.515629,7.4,4
55940,11634,show+me+love+1998,10.58342,7.1,4
101984,101,leon+the+professional+1994,20.477329,8.2,5
94562,10227,playtime+1967,8.741959,8.0,5
308093,602,independence+day+1996,17.634197,6.7,4
382814,90645,fanatics+2012,0.192786,5.9,3
437410,5156,bicycle+thieves+1948,13.233136,8.0,4
171465,15163,amazing+grace+2006,20.346477,7.0,4
147232,22800,good+hair+2009,12.569979,6.7,4
102214,24,kill+bill+vol.+1+2003,25.261865,7.7,4
130950,11156,coco+before+chanel+2009,6.119818,6.7,3
306335,65291,green+lantern+emerald+knights+2011,7.226834,6.3,4
338399,1574,chicago+2002,13.325347,6.9,4
354906,58244,upside+down+2012,7.37535,6.2,2
22591,205596,the+imitation+game+2014,31.59594,8.0,4
341775,11671,elegy+2008,6.829658,6.4,3
296940,85,raiders+of+the+lost+ark+1981,19.901576,7.7,4
370042,18030,kiss+me+deadly+1955,7.224904,7.1,4
341684,71689,phineas+and+ferb+the+movie+across+the+2nd+dimension+2011,5.506221,6.6,5
370203,47237,intimate+affairs+2002,0.912493,4.9,4
431325,79363,dementia+1955,0.736475,6.5,3
399553,14574,the+boy+in+the+striped+pyjamas+2008,8.912738,7.7,4
16403,37686,super+8+2011,19.529911,6.6,3
150121,257668,kummeli+v+2014,0.768578,5.9,4
47643,603,the+matrix+1999,33.366332,7.9,5
394422,985,eraserhead+1977,7.871001,7.5,4
197882,50031,rembrandt+1936,0.281903,6.5,4
218450,166271,haunter+2013,8.753381,5.9,3
136806,64347,see+how+they+fall+1994,0.721287,6.0,4
288085,14786,gotti+1996,1.189465,5.1,2
138978,27459,little+murders+1971,1.612885,6.8,3
93441,140697,elevator+2008,0.042904,3.0,3
409945,47760,restless+2011,6.140556,6.3,4
410966,126644,by+the+law+1926,0.375273,7.5,4
316449,32547,social+genocide+2004,0.077482,7.5,3
157107,1090,the+thirteenth+floor+1999,9.356587,6.8,5
298110,329,jurassic+park+1993,8.863776,7.6,4
66481,42286,berlin+express+1948,1.269783,5.6,3
22533,48994,smash-up+story+of+a+woman+1947,0.553727,4.2,3
12482,217197,marilyn+the+untold+story+1980,0.253299,6.5,3
96792,102382,the+amazing+spider-man+2+2014,26.23687,6.5,4
252195,14728,the+librarian+the+curse+of+the+judas+chalice+2008,9.309781,5.9,3
101030,12647,billy+bathgate+1991,3.846331,5.7,3
318294,585,monsters_+inc.+2001,26.419962,7.5,4
216159,5055,ashes+and+diamonds+1958,2.896039,7.5,4
230726,2447,the+nativity+story+2006,4.68645,6.4,3
206773,39312,restrepo+2010,4.577881,7.3,3
304463,166085,tasting+menu+2013,0.932583,4.0,3
253298,20007,the+bugs+bunnyroad+runner+movie+1979,2.684017,6.7,4
372946,278,the+shawshank+redemption+1994,51.645403,8.5,5
294606,16859,kikis+delivery+service+1989,12.220581,7.6,3
239758,9271,virtuosity+1995,5.188399,5.4,4
334121,862,toy+story+1995,21.946943,7.7,3
32638,57680,the+simple+life+of+noah+dearborn+1999,0.502176,3.4,4
42544,129,spirited+away+2001,41.048867,8.3,4
50858,53374,mabel+at+the+wheel+1914,0.483293,5.5,4
52077,12171,the+deaths+of+ian+stone+2007,6.86365,5.2,4
342518,56591,cormans+world+exploits+of+a+hollywood+rebel+2011,3.784339,7.4,3
147168,891,all+the+presidents+men+1976,12.421754,7.6,4
267271,11975,the+rainmaker+1997,6.683398,6.7,5
164840,38148,oh_+god+you+devil+1984,0.634045,5.5,3
396760,14047,the+great+debaters+2007,8.735448,6.9,5
4967,234212,demonic+2015,9.234943,5.0,3
8724,237549,long+days+journey+into+night+1987,1.046644,8.0,4
32730,49565,the+man+who+planted+trees+1987,2.107199,8.2,4
78517,25110,pauline++paulette+2001,0.324682,7.3,4
214071,298935,all+relative+2014,0.760099,5.3,3
250917,41791,mississippi+masala+1991,5.659326,6.4,4
11149,860,wargames+1983,8.321647,7.0,3
167568,605,the+matrix+revolutions+2003,15.368205,6.4,4
28832,7942,run_+fatboy_+run+2007,11.840495,6.2,3
60569,13967,miss+potter+2006,8.599342,6.3,4
250259,173185,it+boy+2013,5.616687,6.2,4
272232,118340,guardians+of+the+galaxy+2014,53.291601,7.9,4
85426,681,diamonds+are+forever+1971,12.00491,6.3,3
373803,81,nausica+of+the+valley+of+the+wind+1984,11.267366,7.7,4
318345,35250,the+locals+2003,0.888951,5.7,4
138189,64559,the+swindle+1997,0.760098,6.4,4
143205,184345,a+haunted+house+2+2014,8.172603,5.4,2
434830,58878,three+outlaw+samurai+1964,1.133661,7.0,3
123841,568,apollo+13+1995,18.761467,7.3,4
397257,12155,alice+in+wonderland+2010,17.285093,6.4,4
171963,9912,the+worlds+fastest+indian+2005,5.581311,7.3,3
117338,253,live+and+let+die+1973,9.773768,6.4,4
305799,665,ben-hur+1959,14.319743,7.5,4
7646,13,forrest+gump+1994,48.307194,8.2,5
422243,10681,walle+2008,16.088366,7.8,4
256570,146233,prisoners+2013,11.96262,7.9,4
146683,38055,megamind+2010,11.603905,6.7,5
441397,11165,tora+tora+tora+1970,7.262326,6.9,4
150969,3870,1900+1976,6.317822,7.5,4
133645,1358,a+brief+history+of+time+1991,2.4312,7.4,4
319779,197082,venus+in+fur+2013,6.012005,7.2,3
81891,55819,daniel+1983,2.388788,6.2,4
367768,1023,adams+apples+2005,6.044534,7.4,4
411151,891,all+the+presidents+men+1976,12.421754,7.6,5
267720,120,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,32.070725,8.0,4
155203,78278,special+delivery+2002,0.013177,0.0,4
125465,21734,shadow+of+a+doubt+1943,8.007141,7.5,5
265310,1834,murder_+my+sweet+1944,3.433265,7.2,4
105455,16876,bang+bang+youre+dead+2002,3.273855,7.2,3
14330,15209,eight+days+a+week+1997,4.515523,6.0,4
446546,81,nausica+of+the+valley+of+the+wind+1984,11.267366,7.7,5
306662,2107,l.a.+story+1991,7.775188,6.4,4
252964,3309,mildred+pierce+1945,4.497049,7.4,4
190619,307663,vice+2015,19.236571,4.1,3
384498,562,die+hard+1988,16.640522,7.5,4
246747,105,back+to+the+future+1985,25.778509,8.0,5
124132,56085,camouflage+2001,0.976349,4.8,4
81674,767,harry+potter+and+the+half-blood+prince+2009,19.083723,7.4,4
355390,43780,one+of+our+aircraft+is+missing+1942,0.649117,6.4,4
91250,18651,the+story+of+vernon+and+irene+castle+1939,1.583306,6.8,2
392693,53792,counsellor+at+law+1933,0.499504,6.6,4
98530,177888,teen+beach+movie+2013,4.909843,6.1,4
248800,110420,wolf+children+2012,10.249498,8.0,3
139944,3060,the+big+parade+1925,2.084627,7.0,4
138001,278,the+shawshank+redemption+1994,51.645403,8.5,5
152557,22538,scott+pilgrim+vs.+the+world+2010,13.793301,7.2,3
18445,20712,whore+1991,6.404093,5.6,3
435897,36557,casino+royale+2006,23.065078,7.3,4
41482,35588,geronimo+an+american+legend+1993,4.653462,5.9,4
150916,15940,beautiful+creatures+2000,2.269511,5.9,4
267337,116745,the+secret+life+of+walter+mitty+2013,8.684892,7.0,4
182231,13195,flawless+2007,6.496913,6.6,4
233444,17801,the+letter+1940,2.601278,7.4,3
380652,46837,kaboom+2010,5.44702,5.5,3
404399,192538,hammer+of+the+gods+2013,5.093586,4.4,3
170161,17218,the+set-up+1949,1.989167,6.8,4
229597,64682,the+great+gatsby+2013,17.598936,7.3,3
288292,950,ice+age+the+meltdown+2006,16.646029,6.5,3
345926,646,dr.+no+1962,19.931606,6.9,4
390254,13293,china+obrien+1990,0.774983,6.5,3
335874,121,the+lord+of+the+rings+the+two+towers+2002,29.423537,8.0,5
105753,126104,the+magic+gloves+2003,0.128019,5.0,4
165510,17707,brokedown+palace+1999,6.570918,6.2,4
277231,27446,the+fearmakers+1958,0.659496,6.0,3
321598,25563,marked+woman+1937,1.771875,7.0,4
153599,23524,steep+2007,0.948353,4.5,3
290155,83896,sand+sharks+2011,2.498266,2.7,3
231537,289,casablanca+1942,13.916101,7.9,4
316104,173732,bang+bang+1971,0.000578,7.5,4
405562,887,the+best+years+of+our+lives+1946,6.069343,7.6,4
218799,24428,the+avengers+2012,89.887648,7.4,4
216488,680,pulp+fiction+1994,140.950236,8.3,4
247164,57119,jumping+the+broom+2011,2.664211,6.0,4
56075,9078,the+sword+in+the+stone+1963,10.636458,6.9,5
277788,65233,the+conquest+2011,2.07181,5.6,4
260846,49133,lamerica+1994,1.361286,7.7,5
415449,534,terminator+salvation+2009,16.507496,5.9,3
70141,93553,mysterious+object+at+noon+2000,0.404131,6.1,3
352099,252,willy+wonka++the+chocolate+factory+1971,12.416635,7.4,4
347306,14236,super+high+me+2007,11.320193,5.9,2
235561,110416,song+of+the+sea+2014,6.967358,8.1,5
24752,10193,toy+story+3+2010,16.96647,7.6,4
115352,19995,avatar+2009,185.070892,7.2,3
152545,36950,you+dont+know+jack+2010,14.988063,6.9,3
32301,43890,broadway+melody+of+1936+1935,0.785211,5.3,3
232518,49047,gravity+2013,18.50194,7.3,5
200729,84892,the+perks+of+being+a+wallflower+2012,12.775679,7.7,4
181049,1577,resident+evil+apocalypse+2004,7.850797,6.1,4
72707,215830,open+grave+2013,5.72991,5.9,4
337352,20497,ballet+shoes+2008,5.828623,6.3,4
1701,97044,aileen+wuornos+the+selling+of+a+serial+killer+1992,1.138615,7.1,4
409161,29193,the+spanish+prisoner+1997,4.305735,7.1,4
308130,85,raiders+of+the+lost+ark+1981,19.901576,7.7,4
331226,195,trouble+in+paradise+1932,3.351442,7.3,3
335251,13742,satan+2006,3.620977,5.9,3
306656,2284,mr.+magoriums+wonder+emporium+2007,8.696467,6.0,4
326591,135390,the+softening+of+the+egg+1975,0.661863,5.3,3
281798,671,harry+potter+and+the+philosophers+stone+2001,38.187238,7.5,5
284492,27374,lake+mungo+2008,5.634004,6.1,3
17402,32169,can+go+through+skin+2009,0.058229,6.0,3
331620,267752,chicagogirl+2013,0.108531,7.0,4
66213,108346,dreaming+of+joseph+lees+1999,1.241349,6.0,4
147598,47454,presentation_+or+charlotte+and+her+steak+1960,0.122594,5.5,3
310337,186971,age+of+uprising+the+legend+of+michael+kohlhaas+2013,7.70426,6.0,3
179844,675,harry+potter+and+the+order+of+the+phoenix+2007,21.3643,7.4,4
68493,11224,cinderella+1950,14.436858,6.8,4
289123,116440,maggie+simpson+in+the+longest+daycare+2012,4.160631,6.8,4
184883,230731,louis++luca+and+the+snow+machine+2013,0.992521,6.5,3
417629,48678,falling+angels+2003,0.686426,6.2,4
19190,156022,the+equalizer+2014,17.618057,7.1,5
118963,244786,whiplash+2014,64.29999,8.3,4
309952,47190,father+sergius+1918,0.041727,5.0,3
391532,389,12+angry+men+1957,16.503959,8.2,4
411480,1626,vivre+sa+vie+1962,11.30591,7.6,4
202519,13183,watchmen+2009,16.551503,7.0,5
238215,895,andrei+rublev+1966,6.489852,8.0,5
118408,41282,skipped+parts+2000,1.975975,6.5,2
57598,2771,american+splendor+2003,7.05435,7.1,5
74776,11253,hellboy+ii+the+golden+army+2008,11.928661,6.5,4
397082,21832,neon+genesis+evangelion+death+and+rebirth+1997,2.545437,7.4,4
101595,11324,shutter+island+2010,15.813629,7.8,4
113266,87,indiana+jones+and+the+temple+of+doom+1984,15.802306,7.1,4
162121,54407,bliss+1985,0.40319,5.2,3
130825,11344,a+bittersweet+life+2005,10.237072,7.5,4
215544,13777,he+died+with+a+felafel+in+his+hand+2001,1.312959,6.9,3
178565,73191,the+nutcracker+1993,1.418221,5.6,3
98160,37135,tarzan+1999,12.453452,7.1,3
81388,58767,sniper+reloaded+2011,5.249191,5.2,3
144214,38568,howl+2010,5.416588,6.8,3
280,68737,seventh+son+2014,15.297821,5.2,3
63404,41411,the+round+up+2010,6.951496,7.5,4
6599,157336,interstellar+2014,32.213481,8.1,5
100986,49051,the+hobbit+an+unexpected+journey+2012,23.253089,7.0,3
86069,454,romeo++juliet+1996,11.774061,6.7,4
85532,119675,behind+the+candelabra+2013,7.339451,6.6,4
77055,109451,cloudy+with+a+chance+of+meatballs+2+2013,14.412061,6.4,3
300979,169917,a+walk+among+the+tombstones+2014,14.914924,6.2,3
177915,422,8+1963,6.747516,7.9,4
353534,4552,a+tale+of+two+sisters+2003,6.247028,7.0,4
158782,821,judgment+at+nuremberg+1961,9.697105,7.6,4
115806,391166,paying+the+price+killing+the+children+of+iraq+2000,0.001177,0.0,4
353648,74340,amazing+grace+and+chuck+1987,0.382554,6.3,3
149772,41666,the+wrong+man+1993,1.972377,4.8,2
166815,1895,star+wars+episode+iii+-+revenge+of+the+sith+2005,13.165421,7.1,3
158931,857,saving+private+ryan+1998,21.758054,7.9,4
132963,11634,show+me+love+1998,10.58342,7.1,4
296745,111,scarface+1983,11.299673,8.0,3
106215,35861,the+crucified+lovers+1954,1.244892,7.6,4
5644,124167,alphabet+city+1984,1.35099,3.9,5
66704,293089,the+prodigal+son+1992,0.000431,5.0,4
315057,177572,big+hero+6+2014,213.849907,7.8,5
432648,60225,mara+candelaria+1944,0.451149,5.9,4
431757,828,the+day+the+earth+stood+still+1951,9.360003,7.3,3
172028,22492,it+might+get+loud+2009,4.857726,7.4,3
54043,11914,perched+on+a+tree+1971,1.219877,5.0,3
176607,51996,thin+ice+2011,9.64235,6.1,3
353640,767,harry+potter+and+the+half-blood+prince+2009,19.083723,7.4,3
205997,935,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,9.80398,8.0,4
103516,72495,the+blue+light+1932,0.28348,6.3,4
4559,550,fight+club+1999,63.869599,8.3,4
146628,9387,conan+the+barbarian+1982,10.52008,6.6,4
289947,203739,vampire+academy+2014,12.227198,5.8,4
134600,72490,charisma+1999,0.378648,5.8,5
192007,41806,ay_+carmela+1990,0.940509,6.5,4
171435,293094,aliisa+1970,0.026681,0.0,4
252558,4951,10+things+i+hate+about+you+1999,12.069966,7.3,4
332171,1366,rocky+1976,14.774066,7.5,4
389886,26610,insomnia+1997,3.722295,6.6,3
158679,91334,bad+blood+a+cautionary+tale+2010,0.006025,0.0,4
202668,74585,indiscretion+of+an+american+wife+1953,0.895958,5.3,4
265921,601,e.t.+the+extra-terrestrial+1982,19.358546,7.3,4
419469,278458,the+artist+2008,0.123867,6.8,3
227728,599,sunset+boulevard+1950,11.709777,8.2,5
127942,1382,me+and+you+and+everyone+we+know+2005,9.0744,7.0,4
410994,10882,sleeping+beauty+1959,14.276169,6.8,2
435556,210864,celsius+41.11+the+temperature+at+which+the+brain...+begins+to+die+2004,0.037648,9.0,3
43298,11615,the+life+of+david+gale+2003,9.930326,7.3,4
111656,1433,the+devils+backbone+2001,11.111299,7.2,4
232185,11072,blazing+saddles+1974,13.233262,7.2,4
94946,10764,quantum+of+solace+2008,13.67812,6.1,4
378046,125948,red+bear+2002,1.071851,6.5,4
288851,2757,adaptation.+2002,11.624481,7.3,4
202478,862,toy+story+1995,21.946943,7.7,4
21589,82682,gangster+squad+2013,8.581558,6.2,4
117403,258070,the+broken+jug+1937,0.662166,8.0,4
220142,808,shrek+2001,17.987728,7.3,3
290500,7210,hardcover+2008,0.512893,5.5,4
162996,4689,sympathy+for+mr.+vengeance+2002,6.314697,7.3,5
32667,198567,the+holy+man+1965,0.74982,5.4,3
137095,278,the+shawshank+redemption+1994,51.645403,8.5,4
377009,53237,the+last+lovecraft+relic+of+cthulhu+2009,1.0971,5.5,3
115202,27205,inception+2010,29.108149,8.1,5
59400,218,the+terminator+1984,19.293562,7.4,5
111469,117266,craigslist+joe+2012,1.947322,6.3,3
309495,25113,the+four+seasons+1981,7.531501,6.3,4
183009,1726,iron+man+2008,22.073099,7.4,5
268930,10191,how+to+train+your+dragon+2010,14.416681,7.5,5
90364,218393,standing+aside_+watching+2013,0.051914,5.0,4
257786,1271,300+2006,18.108408,7.0,4
1782,78,blade+runner+1982,96.272374,7.9,5
15992,404211,atf+1999,0.208333,4.0,3
123905,205596,the+imitation+game+2014,31.59594,8.0,4
444975,14370,real+genius+1985,11.959887,6.6,4
405822,228150,fury+2014,36.713807,7.4,5
26203,17790,zone+troopers+1985,1.496878,3.6,3
137626,394403,schwestern+2014,0.014121,0.0,4
141037,128266,the+day+lincoln+was+shot+1998,0.888438,6.0,4
68026,21431,big+game+2008,0.346654,3.0,3
88062,10625,mean+girls+2004,11.454835,6.9,4
289964,31362,in+the+line+of+duty+the+f.b.i.+murders+1988,0.145289,6.0,4
375065,18,the+fifth+element+1997,24.30526,7.3,3
342794,96175,skylark+1941,0.557978,6.8,4
345052,24657,the+sacrifice+1986,5.001997,7.2,4
7316,93456,despicable+me+2+2013,24.82355,7.0,3
377072,16071,the+cake+eaters+2007,4.701858,5.5,4
241220,550,fight+club+1999,63.869599,8.3,4
132738,26475,the+anniversary+party+2001,2.668002,6.4,4
33840,20641,loves+enduring+promise+2004,1.934935,6.8,4
389910,12429,ponyo+2008,8.470945,7.5,4
183830,680,pulp+fiction+1994,140.950236,8.3,3
55346,8392,my+neighbor+totoro+1988,13.507299,8.0,5
317304,197696,welcome+to+new+york+2014,3.223466,5.3,3
231501,83013,bungee+jumping+of+their+own+2001,0.208569,6.6,4
334742,76750,holy+flying+circus+2011,1.298334,5.9,3
330360,12155,alice+in+wonderland+2010,17.285093,6.4,4
31,159622,terms+and+conditions+may+apply+2013,3.238145,6.9,2
47163,1164,babel+2006,12.60853,6.9,4
139813,97035,a+tale+of+the+wind+1988,0.262016,7.6,4
219924,28297,brute+force+1947,3.119264,7.1,4
448739,74349,antonio+das+mortes+1969,1.00529,6.0,4
345514,6280,junior+1994,6.710215,4.7,4
103457,71329,yeelen+1987,1.322729,6.5,3
153052,38731,an+unmarried+woman+1978,1.148295,6.1,3
431450,20352,despicable+me+2010,22.274502,7.1,4
259070,54358,resurrect+dead+the+mystery+of+the+toynbee+tiles+2011,1.538625,6.9,4
320996,29264,the+exterminating+angel+1962,5.038905,7.8,4
164107,56489,the+last+real+men+1995,0.28084,8.0,4
391634,657,from+russia+with+love+1963,12.536729,6.9,4
20983,22958,the+shape+of+things+2003,2.897666,6.4,4
8697,81,nausica+of+the+valley+of+the+wind+1984,11.267366,7.7,5
198341,41387,from+beijing+with+love+1994,2.278418,7.3,3
402588,47116,the+winner+1979,0.0,0.0,4
361837,12268,the+pink+panther+strikes+again+1976,5.58692,6.8,4
405698,429,the+good_+the+bad+and+the+ugly+1966,16.788787,8.1,4
340493,128,princess+mononoke+1997,17.166725,8.2,4
9806,13820,repo+man+1984,6.357559,6.7,3
235274,481,7+virgins+2005,1.639857,6.6,4
122087,70057,dragon+2011,3.688285,6.9,4
155389,9078,the+sword+in+the+stone+1963,10.636458,6.9,3
19293,42268,11+harrowhouse+1974,0.154133,6.8,3
234035,129670,nebraska+2013,11.160699,7.4,5
125954,12238,the+night+flier+1997,7.146514,5.7,3
314471,11349,cape+fear+1962,7.583191,7.2,4
144718,28614,the+first+deadly+sin+1980,1.64451,5.3,3
213434,32847,now_+voyager+1942,2.480798,7.1,3
201909,3097,the+tulse+luper+suitcases_+part+1+the+moab+story+2003,0.524432,7.8,3
420359,24480,partly+cloudy+2009,12.916643,7.9,4
161658,12445,harry+potter+and+the+deathly+hallows+part+2+2011,24.990737,7.9,5
146759,34433,dragon+ball+z+broly+-+the+legendary+super+saiyan+1993,7.348249,7.3,3
140779,4552,a+tale+of+two+sisters+2003,6.247028,7.0,4
140260,26244,phish+bittersweet+motel+2000,0.158157,6.0,4
178365,18489,the+yes+men+fix+the+world+2009,1.372814,7.0,5
257161,18415,gummo+1997,5.148375,6.5,3
84576,26270,project+moon+base+1953,0.484406,2.5,3
314774,101998,foxfire+2012,7.025918,5.5,3
26976,12429,ponyo+2008,8.470945,7.5,4
412475,49051,the+hobbit+an+unexpected+journey+2012,23.253089,7.0,3
211626,176,saw+2004,23.508433,7.2,3
24615,72431,red+tails+2012,7.145835,5.9,3
121189,27205,inception+2010,29.108149,8.1,5
295284,25016,pygmalion+1938,1.272174,6.9,4
20005,1726,iron+man+2008,22.073099,7.4,3
251935,10306,poltergeist+iii+1988,7.977693,4.6,1
190235,57190,vlad+2003,0.849703,3.1,3
401434,4958,the+legend+of+bagger+vance+2000,9.034884,6.4,4
50513,36373,m+1951,2.006075,6.2,3
162998,14534,rudy+1993,5.914833,7.2,4
326268,65904,who+wants+to+kill+jessie+1966,1.274399,6.6,4
131133,620,ghostbusters+1984,22.089729,7.3,4
280763,28373,the+house+of+the+seven+gables+1940,0.727327,3.5,3
35511,1931,stomp+the+yard+2007,5.607508,6.1,4
298435,27258,home+movie+2008,1.860205,5.1,4
251423,57158,the+hobbit+the+desolation+of+smaug+2013,20.644776,7.6,4
429149,18093,northanger+abbey+2007,8.895086,6.9,5
62245,1417,pans+labyrinth+2006,26.817754,7.6,3
113227,2976,hairspray+2007,7.768045,6.5,4
345971,106646,the+wolf+of+wall+street+2013,16.382422,7.9,4
252626,1443,the+virgin+suicides+1999,10.505387,7.1,4
259102,206284,grace+unplugged+2013,2.673105,6.0,2
49099,237549,long+days+journey+into+night+1987,1.046644,8.0,2
27202,89623,leafie_+a+hen+into+the+wild+2011,1.409111,6.9,4
362570,563,starship+troopers+1997,14.412644,6.7,3
372659,81435,microphone+2011,0.155331,8.5,4
11597,4518,elizabeth+1998,7.566321,7.2,4
121792,71990,the+strange+world+of+planet+x+1958,0.248199,4.0,4
222757,122,the+lord+of+the+rings+the+return+of+the+king+2003,29.324358,8.1,4
257336,9732,the+lion+king+2+simbas+pride+1998,9.417261,6.7,3
66372,194,amlie+2001,12.879381,7.8,3
341703,24106,the+black+cat+1934,8.053913,6.5,4
155925,25117,bill+hicks+revelations+1993,1.069902,8.5,4
295114,36492,carnal+knowledge+1971,2.837238,6.7,3
11193,2062,ratatouille+2007,20.50803,7.5,4
93268,791,the+fog+2005,9.929809,3.8,1
389125,597,titanic+1997,26.88907,7.5,4
121222,82690,wreck-it+ralph+2012,13.697597,7.1,2
167280,147773,the+way+way+back+2013,10.342737,7.1,4
212836,183932,mare+nostrum+1926,0.281912,5.0,3
311349,796,cruel+intentions+1999,8.181065,6.6,3
414382,672,harry+potter+and+the+chamber+of+secrets+2002,29.741452,7.4,3
75741,84352,the+violent+enemy+1967,0.022183,0.0,4
25717,29473,lets+do+it+again+1975,1.411831,7.7,3
363830,1630,the+people+vs.+larry+flynt+1996,9.178371,6.8,3
230760,11,star+wars+1977,42.149697,8.1,5
105588,27455,foolish+1999,0.431822,6.3,3
95319,10020,beauty+and+the+beast+1991,23.433511,7.5,5
256092,64678,the+art+of+getting+by+2011,5.24456,6.4,3
103447,16263,girls+just+want+to+have+fun+1985,3.753097,6.5,5
228474,562,die+hard+1988,16.640522,7.5,5
48034,39543,mon+oncle+damrique+1980,6.545371,7.4,4
434934,29586,king+rat+1965,2.383562,6.7,3
191747,278,the+shawshank+redemption+1994,51.645403,8.5,5
95744,15484,shadows+1959,2.316931,7.2,4
359223,531,the+wrong+trousers+1993,7.771233,7.6,4
435624,72976,lincoln+2012,10.680331,6.7,4
128518,198663,the+maze+runner+2014,76.93789,7.0,4
429394,11951,vanishing+point+1971,5.184013,7.1,2
109432,20309,say+it+isnt+so+2001,3.65507,4.8,3
14651,74513,special+forces+2011,5.3584,6.4,2
192671,28629,eerie+tales+1919,0.445493,6.0,4
254258,5651,up+1976,2.342003,5.6,3
254624,1541,thelma++louise+1991,14.785388,7.2,4
347236,54615,when+willie+comes+marching+home+1950,0.148705,7.0,3
416018,4772,cul-de-sac+1966,3.681667,6.9,3
